CardNumber,MemberID,OrderID,Timestamp,ProductID,ProdName1,Category,DepartCode,NetPrice,Quantity,Gender
6123478411,S001864,S0001864009,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,50.06,2,1
8597582411,S001864,S0001864010,2026-06-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,123.62,2,1
4082284282,S001864,S0001864011,2026-06-02 00:00:00,P00001,Coke 330ml,BEV,DAI,24.48,3,1
2289341993,S001864,S0001864012,2026-06-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,56.5,1,1
3816111820,S001864,S0001864012,2026-06-02 00:00:00,P00019,Ice Cream Cup,FFD,FFD,14.93,1,1
4269570966,S001864,S0001864012,2026-06-02 00:00:00,P00019,Ice Cream Cup,FFD,FFD,50.34,1,1
9023524895,S001864,S0001864012,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,82.96,2,1
6610238411,S001864,S0001864012,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,17.17,1,1
7840418806,S001864,S0001864013,2026-06-02 00:00:00,P00007,Instant Noodle,GRO,SNK,47.01,2,1
4488222000,S001864,S0001864013,2026-06-02 00:00:00,P00011,Rice Ball,FFD,FFD,19.8,1,1
6666250360,S001864,S0001864013,2026-06-02 00:00:00,P00012,Cigarette A,TBC,TBC,58.43,1,1
3177201990,S001864,S0001864013,2026-06-02 00:00:00,P00019,Ice Cream Cup,FFD,FFD,50.29,1,1
7754051969,S001864,S0001864013,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,86.51,3,1
4757682607,S001864,S0001864014,2026-06-02 00:00:00,P00008,Potato Chips,SNK,SNK,70.02,2,1
8859552928,S001864,S0001864014,2026-06-02 00:00:00,P00015,Shampoo 200ml,HBA,HBA,16.45,3,1
4371710327,S001864,S0001864014,2026-06-02 00:00:00,P00016,Tissue Box,HOU,HOU,44.68,2,1
5046507270,S001864,S0001864014,2026-06-02 00:00:00,P00003,Water 750ml,BEV,DAI,111.51,1,1
6033946502,S001864,S0001864014,2026-06-02 00:00:00,P00007,Instant Noodle,GRO,SNK,62.41,3,1
2094261206,S001865,S0001865001,2025-11-14 00:00:00,P00017,Beer 500ml,ALC,DAI,64.04,1,1
9154378109,S001865,S0001865001,2025-11-14 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,82.17,1,1
1616428494,S001865,S0001865001,2025-11-14 00:00:00,P00010,Sandwich Ham,FFD,FFD,30.12,1,1
1158286452,S001865,S0001865001,2025-11-14 00:00:00,P00011,Rice Ball,FFD,FFD,6.21,1,1
4302470031,S001865,S0001865002,2025-11-21 00:00:00,P00016,Tissue Box,HOU,HOU,6.01,2,1
4612471525,S001865,S0001865002,2025-11-21 00:00:00,P00005,Milk 1L,GRO,BAK,60.15,1,1
3222912196,S001865,S0001865002,2025-11-21 00:00:00,P00014,Battery AA,HOU,HOU,62.4,1,1
1436506656,S001865,S0001865002,2025-11-21 00:00:00,P00013,Magazine,MAG,MAG,64.09,2,1
3162301264,S001865,S0001865003,2025-11-25 00:00:00,P00006,Bread White,GRO,BAK,93.12,2,1
6332843202,S001865,S0001865003,2025-11-25 00:00:00,P00020,Orange Juice 1L,BEV,DAI,8.18,1,1
6603142124,S001865,S0001865003,2025-11-25 00:00:00,P00016,Tissue Box,HOU,HOU,7.7,2,1
8797089528,S001865,S0001865004,2025-12-01 00:00:00,P00009,Chocolate Bar,SNK,SNK,119.53,2,1
6524373321,S001865,S0001865004,2025-12-01 00:00:00,P00015,Shampoo 200ml,HBA,HBA,44.21,3,1
2135297258,S001865,S0001865005,2025-12-05 00:00:00,P00006,Bread White,GRO,BAK,9.56,1,1
7940335256,S001865,S0001865006,2025-12-12 00:00:00,P00005,Milk 1L,GRO,BAK,10.57,1,1
2502116216,S001865,S0001865007,2025-12-16 00:00:00,P00004,Green Tea 500ml,BEV,DAI,17.51,2,1
5053806146,S001865,S0001865007,2025-12-16 00:00:00,P00014,Battery AA,HOU,HOU,8.17,3,1
3444303047,S001865,S0001865007,2025-12-16 00:00:00,P00016,Tissue Box,HOU,HOU,67.17,2,1
8921325080,S001865,S0001865007,2025-12-16 00:00:00,P00004,Green Tea 500ml,BEV,DAI,22.86,1,1
2909587564,S001865,S0001865007,2025-12-16 00:00:00,P00003,Water 750ml,BEV,DAI,85.68,2,1
1010431070,S001865,S0001865008,2025-12-21 00:00:00,P00013,Magazine,MAG,MAG,75.32,3,1
4195486839,S001865,S0001865009,2025-12-26 00:00:00,P00011,Rice Ball,FFD,FFD,14.66,1,1
3455476108,S001865,S0001865009,2025-12-26 00:00:00,P00004,Green Tea 500ml,BEV,DAI,9.77,3,1
5880553642,S001865,S0001865009,2025-12-26 00:00:00,P00009,Chocolate Bar,SNK,SNK,67.9,1,1
7205235192,S001865,S0001865009,2025-12-26 00:00:00,P00004,Green Tea 500ml,BEV,DAI,35.25,3,1
5320716925,S001865,S0001865009,2025-12-26 00:00:00,P00012,Cigarette A,TBC,TBC,79.54,1,1
5843283227,S001865,S0001865009,2025-12-26 00:00:00,P00007,Instant Noodle,GRO,SNK,124.93,3,1
6326883043,S001865,S0001865010,2025-12-31 00:00:00,P00006,Bread White,GRO,BAK,72.13,1,1
8746851816,S001865,S0001865010,2025-12-31 00:00:00,P00010,Sandwich Ham,FFD,FFD,45.85,2,1
6842408558,S001865,S0001865010,2025-12-31 00:00:00,P00019,Ice Cream Cup,FFD,FFD,75.03,3,1
5789166568,S001865,S0001865010,2025-12-31 00:00:00,P00018,Chewing Gum,SNK,SNK,74.11,3,1
6205852584,S001865,S0001865011,2026-01-05 00:00:00,P00016,Tissue Box,HOU,HOU,51.44,2,1
5540730026,S001865,S0001865012,2026-01-13 00:00:00,P00019,Ice Cream Cup,FFD,FFD,92.69,2,1
8791867538,S001865,S0001865012,2026-01-13 00:00:00,P00007,Instant Noodle,GRO,SNK,12.77,3,1
7500166541,S001865,S0001865012,2026-01-13 00:00:00,P00001,Coke 330ml,BEV,DAI,27.66,3,1
4145972750,S001865,S0001865013,2026-01-15 00:00:00,P00009,Chocolate Bar,SNK,SNK,71.03,1,1
3517673873,S001865,S0001865013,2026-01-15 00:00:00,P00012,Cigarette A,TBC,TBC,121.79,1,1
6031473724,S001865,S0001865013,2026-01-15 00:00:00,P00014,Battery AA,HOU,HOU,8.9,3,1
6945486720,S001865,S0001865013,2026-01-15 00:00:00,P00020,Orange Juice 1L,BEV,DAI,7.06,1,1
9876069189,S001865,S0001865013,2026-01-15 00:00:00,P00016,Tissue Box,HOU,HOU,16.22,2,1
2703576760,S001865,S0001865013,2026-01-15 00:00:00,P00008,Potato Chips,SNK,SNK,71.61,3,1
3636122743,S001865,S0001865014,2026-01-24 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,85.57,3,1
6325058809,S001865,S0001865014,2026-01-24 00:00:00,P00016,Tissue Box,HOU,HOU,35.03,2,1
4334173454,S001865,S0001865015,2026-01-29 00:00:00,P00008,Potato Chips,SNK,SNK,79.24,2,1
7799194550,S001865,S0001865015,2026-01-29 00:00:00,P00017,Beer 500ml,ALC,DAI,105.61,3,1
7066563869,S001865,S0001865015,2026-01-29 00:00:00,P00008,Potato Chips,SNK,SNK,48,2,1
9807052843,S001865,S0001865015,2026-01-29 00:00:00,P00009,Chocolate Bar,SNK,SNK,53.91,2,1
3927665272,S001865,S0001865015,2026-01-29 00:00:00,P00001,Coke 330ml,BEV,DAI,102.61,3,1
6781365916,S001865,S0001865015,2026-01-29 00:00:00,P00003,Water 750ml,BEV,DAI,66.73,2,1
5351090807,S001865,S0001865016,2026-02-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,74,2,1
8270508813,S001865,S0001865016,2026-02-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,107.27,1,1
6637981991,S001865,S0001865016,2026-02-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,55.57,1,1
8437194172,S001865,S0001865016,2026-02-02 00:00:00,P00019,Ice Cream Cup,FFD,FFD,110.81,3,1
5160374955,S001865,S0001865016,2026-02-02 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,46.07,2,1
8761344874,S001865,S0001865016,2026-02-02 00:00:00,P00013,Magazine,MAG,MAG,69.13,2,1
5630514604,S001865,S0001865017,2026-02-07 00:00:00,P00008,Potato Chips,SNK,SNK,10.43,1,1
7633659872,S001865,S0001865017,2026-02-07 00:00:00,P00019,Ice Cream Cup,FFD,FFD,16.53,2,1
9960884384,S001865,S0001865017,2026-02-07 00:00:00,P00003,Water 750ml,BEV,DAI,74.54,3,1
8917846745,S001865,S0001865017,2026-02-07 00:00:00,P00009,Chocolate Bar,SNK,SNK,65.04,3,1
9697768602,S001865,S0001865017,2026-02-07 00:00:00,P00003,Water 750ml,BEV,DAI,71,1,1
3527512385,S001865,S0001865017,2026-02-07 00:00:00,P00008,Potato Chips,SNK,SNK,18.02,1,1
5921846166,S001865,S0001865018,2026-02-14 00:00:00,P00019,Ice Cream Cup,FFD,FFD,46,2,1
9328549804,S001865,S0001865018,2026-02-14 00:00:00,P00020,Orange Juice 1L,BEV,DAI,49.27,1,1
8382682285,S001865,S0001865018,2026-02-14 00:00:00,P00004,Green Tea 500ml,BEV,DAI,90.68,1,1
2260370561,S001865,S0001865019,2026-02-17 00:00:00,P00019,Ice Cream Cup,FFD,FFD,96.08,2,1
5203713922,S001865,S0001865019,2026-02-17 00:00:00,P00020,Orange Juice 1L,BEV,DAI,74.56,1,1
9522275400,S001865,S0001865019,2026-02-17 00:00:00,P00013,Magazine,MAG,MAG,11.82,3,1
6049788202,S001865,S0001865019,2026-02-17 00:00:00,P00003,Water 750ml,BEV,DAI,79.96,3,1
3676035220,S001865,S0001865019,2026-02-17 00:00:00,P00004,Green Tea 500ml,BEV,DAI,78.81,3,1
2243009608,S001865,S0001865020,2026-02-22 00:00:00,P00015,Shampoo 200ml,HBA,HBA,13.27,2,1
2283879440,S001865,S0001865020,2026-02-22 00:00:00,P00007,Instant Noodle,GRO,SNK,83.3,3,1
5376598635,S001865,S0001865021,2026-03-01 00:00:00,P00018,Chewing Gum,SNK,SNK,110.98,1,1
4745865424,S001865,S0001865021,2026-03-01 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,70.17,2,1
9743884945,S001865,S0001865021,2026-03-01 00:00:00,P00019,Ice Cream Cup,FFD,FFD,25.86,1,1
9448891202,S001865,S0001865021,2026-03-01 00:00:00,P00013,Magazine,MAG,MAG,23.5,1,1
5468315818,S001865,S0001865021,2026-03-01 00:00:00,P00012,Cigarette A,TBC,TBC,121.81,3,1
1519367244,S001865,S0001865021,2026-03-01 00:00:00,P00013,Magazine,MAG,MAG,36.06,1,1
6414764734,S001865,S0001865022,2026-03-06 00:00:00,P00019,Ice Cream Cup,FFD,FFD,14.62,2,1
9873111568,S001865,S0001865022,2026-03-06 00:00:00,P00010,Sandwich Ham,FFD,FFD,85.71,2,1
4974126913,S001865,S0001865022,2026-03-06 00:00:00,P00017,Beer 500ml,ALC,DAI,132.46,1,1
8369074999,S001865,S0001865022,2026-03-06 00:00:00,P00009,Chocolate Bar,SNK,SNK,35.03,1,1
7169624365,S001865,S0001865022,2026-03-06 00:00:00,P00013,Magazine,MAG,MAG,21.01,1,1
7720893884,S001865,S0001865023,2026-03-11 00:00:00,P00012,Cigarette A,TBC,TBC,96.91,2,1
9177244583,S001865,S0001865023,2026-03-11 00:00:00,P00003,Water 750ml,BEV,DAI,66.21,1,1
9497830237,S001865,S0001865024,2026-03-17 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,37.31,1,1
5799109666,S001865,S0001865024,2026-03-17 00:00:00,P00009,Chocolate Bar,SNK,SNK,101.44,1,1
4515065250,S001865,S0001865024,2026-03-17 00:00:00,P00003,Water 750ml,BEV,DAI,79.04,3,1
5139850384,S001865,S0001865024,2026-03-17 00:00:00,P00019,Ice Cream Cup,FFD,FFD,59.85,2,1
3609948586,S001865,S0001865024,2026-03-17 00:00:00,P00006,Bread White,GRO,BAK,100.77,1,1
9633357356,S001865,S0001865024,2026-03-17 00:00:00,P00009,Chocolate Bar,SNK,SNK,42.68,1,1
3596661448,S001865,S0001865025,2026-03-22 00:00:00,P00015,Shampoo 200ml,HBA,HBA,13.81,1,1
8831822776,S001865,S0001865025,2026-03-22 00:00:00,P00004,Green Tea 500ml,BEV,DAI,94.18,2,1
5021328350,S001865,S0001865025,2026-03-22 00:00:00,P00006,Bread White,GRO,BAK,8.32,3,1
3935046547,S001865,S0001865026,2026-03-26 00:00:00,P00018,Chewing Gum,SNK,SNK,62.44,2,1
4575098835,S001865,S0001865026,2026-03-26 00:00:00,P00015,Shampoo 200ml,HBA,HBA,22.42,2,1
9578837529,S001865,S0001865026,2026-03-26 00:00:00,P00016,Tissue Box,HOU,HOU,40.13,3,1
8040291206,S001865,S0001865026,2026-03-26 00:00:00,P00010,Sandwich Ham,FFD,FFD,53.34,3,1
8428968126,S001865,S0001865027,2026-04-01 00:00:00,P00016,Tissue Box,HOU,HOU,79.39,3,1
4339179103,S001865,S0001865027,2026-04-01 00:00:00,P00008,Potato Chips,SNK,SNK,9.04,1,1
8241064003,S001865,S0001865027,2026-04-01 00:00:00,P00018,Chewing Gum,SNK,SNK,109.53,3,1
5832869239,S001865,S0001865028,2026-04-06 00:00:00,P00008,Potato Chips,SNK,SNK,26.52,3,1
5475899079,S001865,S0001865029,2026-04-13 00:00:00,P00014,Battery AA,HOU,HOU,80.83,1,1
2274286410,S001865,S0001865029,2026-04-13 00:00:00,P00003,Water 750ml,BEV,DAI,15.94,1,1
4486106560,S001865,S0001865030,2026-04-16 00:00:00,P00004,Green Tea 500ml,BEV,DAI,45.8,2,1
3493293655,S001865,S0001865030,2026-04-16 00:00:00,P00018,Chewing Gum,SNK,SNK,81.82,1,1
5075664220,S001865,S0001865030,2026-04-16 00:00:00,P00017,Beer 500ml,ALC,DAI,74.02,3,1
8103719926,S001865,S0001865030,2026-04-16 00:00:00,P00019,Ice Cream Cup,FFD,FFD,142.35,3,1
8581354325,S001865,S0001865030,2026-04-16 00:00:00,P00018,Chewing Gum,SNK,SNK,43.78,1,1
5097245479,S001865,S0001865031,2026-04-23 00:00:00,P00007,Instant Noodle,GRO,SNK,72.9,3,1
5382178226,S001865,S0001865031,2026-04-23 00:00:00,P00018,Chewing Gum,SNK,SNK,76.04,3,1
2952457081,S001865,S0001865031,2026-04-23 00:00:00,P00003,Water 750ml,BEV,DAI,59.03,2,1
8568977391,S001865,S0001865031,2026-04-23 00:00:00,P00017,Beer 500ml,ALC,DAI,49.76,2,1
7833506574,S001865,S0001865031,2026-04-23 00:00:00,P00013,Magazine,MAG,MAG,44.32,3,1
6422569185,S001865,S0001865032,2026-04-28 00:00:00,P00004,Green Tea 500ml,BEV,DAI,9.94,3,1
1919047169,S001865,S0001865032,2026-04-28 00:00:00,P00016,Tissue Box,HOU,HOU,50.58,2,1
1388750492,S001865,S0001865033,2026-05-04 00:00:00,P00019,Ice Cream Cup,FFD,FFD,73.35,1,1
5500176405,S001865,S0001865033,2026-05-04 00:00:00,P00018,Chewing Gum,SNK,SNK,90.93,3,1
2618833091,S001865,S0001865033,2026-05-04 00:00:00,P00018,Chewing Gum,SNK,SNK,9.02,2,1
3208334429,S001865,S0001865033,2026-05-04 00:00:00,P00017,Beer 500ml,ALC,DAI,89.77,2,1
4322074109,S001865,S0001865033,2026-05-04 00:00:00,P00020,Orange Juice 1L,BEV,DAI,58.91,1,1
1419110008,S001865,S0001865033,2026-05-04 00:00:00,P00006,Bread White,GRO,BAK,138.56,3,1
7136229172,S001865,S0001865034,2026-05-08 00:00:00,P00016,Tissue Box,HOU,HOU,99.25,1,1
9199265804,S001865,S0001865034,2026-05-08 00:00:00,P00009,Chocolate Bar,SNK,SNK,59.54,1,1
5627577586,S001865,S0001865034,2026-05-08 00:00:00,P00018,Chewing Gum,SNK,SNK,32.02,3,1
5771500350,S001865,S0001865034,2026-05-08 00:00:00,P00018,Chewing Gum,SNK,SNK,58.54,3,1
2533897331,S001865,S0001865035,2026-05-13 00:00:00,P00009,Chocolate Bar,SNK,SNK,63.62,2,1
3190156700,S001865,S0001865035,2026-05-13 00:00:00,P00012,Cigarette A,TBC,TBC,106.07,3,1
9848446037,S001865,S0001865035,2026-05-13 00:00:00,P00003,Water 750ml,BEV,DAI,23.94,1,1
2179707265,S001865,S0001865035,2026-05-13 00:00:00,P00003,Water 750ml,BEV,DAI,73.14,1,1
3804519281,S001865,S0001865035,2026-05-13 00:00:00,P00010,Sandwich Ham,FFD,FFD,70.99,3,1
4104694079,S001865,S0001865036,2026-05-19 00:00:00,P00019,Ice Cream Cup,FFD,FFD,43.19,1,1
8890265132,S001865,S0001865037,2026-05-22 00:00:00,P00016,Tissue Box,HOU,HOU,39.63,1,1
9537317549,S001865,S0001865037,2026-05-22 00:00:00,P00016,Tissue Box,HOU,HOU,67.28,2,1
7948713264,S001865,S0001865037,2026-05-22 00:00:00,P00020,Orange Juice 1L,BEV,DAI,9.7,3,1
6021625224,S001865,S0001865037,2026-05-22 00:00:00,P00008,Potato Chips,SNK,SNK,95.65,2,1
7819311478,S001865,S0001865038,2026-05-29 00:00:00,P00004,Green Tea 500ml,BEV,DAI,45.43,2,1
1286288980,S001865,S0001865038,2026-05-29 00:00:00,P00010,Sandwich Ham,FFD,FFD,81.12,2,1
6131881334,S001865,S0001865038,2026-05-29 00:00:00,P00018,Chewing Gum,SNK,SNK,61.6,1,1
3186836235,S001865,S0001865038,2026-05-29 00:00:00,P00014,Battery AA,HOU,HOU,18.09,3,1
9452137120,S001865,S0001865038,2026-05-29 00:00:00,P00008,Potato Chips,SNK,SNK,13.94,1,1
1730444221,S001865,S0001865038,2026-05-29 00:00:00,P00004,Green Tea 500ml,BEV,DAI,8.03,1,1
3961104819,S001865,S0001865039,2026-06-02 00:00:00,P00010,Sandwich Ham,FFD,FFD,48.91,3,1
6139401215,S001865,S0001865040,2026-06-02 00:00:00,P00013,Magazine,MAG,MAG,16.71,1,1
3362413792,S001865,S0001865040,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,52.25,2,1
5190092544,S001865,S0001865040,2026-06-02 00:00:00,P00018,Chewing Gum,SNK,SNK,10.22,1,1
6559939495,S001865,S0001865040,2026-06-02 00:00:00,P00001,Coke 330ml,BEV,DAI,72.82,1,1
2628566256,S001865,S0001865041,2026-06-02 00:00:00,P00005,Milk 1L,GRO,BAK,52.53,1,1
2401651435,S001865,S0001865041,2026-06-02 00:00:00,P00001,Coke 330ml,BEV,DAI,18.05,3,1
2808887246,S001865,S0001865042,2026-06-02 00:00:00,P00015,Shampoo 200ml,HBA,HBA,23.78,3,1
6134860347,S001865,S0001865042,2026-06-02 00:00:00,P00009,Chocolate Bar,SNK,SNK,74.59,3,1
9290411894,S001865,S0001865043,2026-06-02 00:00:00,P00020,Orange Juice 1L,BEV,DAI,52.97,3,1
4372672669,S001865,S0001865043,2026-06-02 00:00:00,P00004,Green Tea 500ml,BEV,DAI,38.24,3,1
4099528327,S001865,S0001865043,2026-06-02 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,65.7,1,1
4370378914,S001866,S0001866001,2026-01-17 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,66.83,3,0
9462747565,S001866,S0001866001,2026-01-17 00:00:00,P00009,Chocolate Bar,SNK,SNK,89.93,2,0
6210031844,S001866,S0001866002,2026-01-21 00:00:00,P00006,Bread White,GRO,BAK,28.22,1,0
8049187853,S001866,S0001866002,2026-01-21 00:00:00,P00004,Green Tea 500ml,BEV,DAI,80.71,1,0
2678507624,S001866,S0001866002,2026-01-21 00:00:00,P00017,Beer 500ml,ALC,DAI,49.79,2,0
7758277357,S001866,S0001866002,2026-01-21 00:00:00,P00016,Tissue Box,HOU,HOU,24.07,1,0
2905573339,S001866,S0001866003,2026-01-27 00:00:00,P00008,Potato Chips,SNK,SNK,47.39,3,0
1883340893,S001866,S0001866004,2026-01-30 00:00:00,P00011,Rice Ball,FFD,FFD,49.23,3,0
2784792536,S001866,S0001866004,2026-01-30 00:00:00,P00018,Chewing Gum,SNK,SNK,79.85,3,0
3285742128,S001866,S0001866004,2026-01-30 00:00:00,P00019,Ice Cream Cup,FFD,FFD,31.66,1,0
6148597751,S001866,S0001866005,2026-02-03 00:00:00,P00020,Orange Juice 1L,BEV,DAI,6.49,2,0
3178123019,S001866,S0001866005,2026-02-03 00:00:00,P00010,Sandwich Ham,FFD,FFD,20.32,1,0
4254636826,S001866,S0001866005,2026-02-03 00:00:00,P00016,Tissue Box,HOU,HOU,47.26,1,0
4290015519,S001866,S0001866005,2026-02-03 00:00:00,P00020,Orange Juice 1L,BEV,DAI,100.05,1,0
4411933826,S001866,S0001866005,2026-02-03 00:00:00,P00011,Rice Ball,FFD,FFD,16.31,1,0
7441411816,S001866,S0001866006,2026-02-07 00:00:00,P00013,Magazine,MAG,MAG,75.2,3,0
6759448272,S001866,S0001866006,2026-02-07 00:00:00,P00019,Ice Cream Cup,FFD,FFD,21.92,3,0
9387040449,S001866,S0001866006,2026-02-07 00:00:00,P00009,Chocolate Bar,SNK,SNK,62.02,3,0
7043217388,S001866,S0001866007,2026-02-13 00:00:00,P00013,Magazine,MAG,MAG,10.83,2,0
2757562020,S001866,S0001866007,2026-02-13 00:00:00,P00004,Green Tea 500ml,BEV,DAI,85.19,2,0
8794349649,S001866,S0001866007,2026-02-13 00:00:00,P00013,Magazine,MAG,MAG,24.38,1,0
3659769648,S001866,S0001866007,2026-02-13 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,108.31,1,0
5836431064,S001866,S0001866007,2026-02-13 00:00:00,P00003,Water 750ml,BEV,DAI,13.36,1,0
5267563451,S001866,S0001866008,2026-02-15 00:00:00,P00012,Cigarette A,TBC,TBC,70.55,3,0
5808483830,S001866,S0001866008,2026-02-15 00:00:00,P00003,Water 750ml,BEV,DAI,95.22,3,0
4248063247,S001866,S0001866009,2026-02-20 00:00:00,P00010,Sandwich Ham,FFD,FFD,52.74,3,0
4212170968,S001866,S0001866009,2026-02-20 00:00:00,P00007,Instant Noodle,GRO,SNK,37.96,3,0
8052119387,S001866,S0001866009,2026-02-20 00:00:00,P00004,Green Tea 500ml,BEV,DAI,85.23,2,0
6337445238,S001866,S0001866010,2026-02-27 00:00:00,P00014,Battery AA,HOU,HOU,53.49,3,0
8694876708,S001866,S0001866011,2026-03-01 00:00:00,P00015,Shampoo 200ml,HBA,HBA,19.47,2,0
6440930248,S001866,S0001866012,2026-03-07 00:00:00,P00017,Beer 500ml,ALC,DAI,98.14,2,0
9053412981,S001866,S0001866013,2026-03-12 00:00:00,P00001,Coke 330ml,BEV,DAI,89.82,1,0
8761052474,S001866,S0001866013,2026-03-12 00:00:00,P00018,Chewing Gum,SNK,SNK,69.19,1,0
2327188590,S001866,S0001866013,2026-03-12 00:00:00,P00018,Chewing Gum,SNK,SNK,45.17,1,0
3310067259,S001866,S0001866013,2026-03-12 00:00:00,P00001,Coke 330ml,BEV,DAI,26.2,3,0
9829214672,S001866,S0001866014,2026-03-16 00:00:00,P00018,Chewing Gum,SNK,SNK,54.85,3,0
4724604569,S001866,S0001866015,2026-03-18 00:00:00,P00010,Sandwich Ham,FFD,FFD,37.39,2,0
9711831770,S001866,S0001866015,2026-03-18 00:00:00,P00008,Potato Chips,SNK,SNK,13.46,1,0
7063253353,S001866,S0001866015,2026-03-18 00:00:00,P00019,Ice Cream Cup,FFD,FFD,58.05,2,0
1734952301,S001866,S0001866016,2026-03-24 00:00:00,P00008,Potato Chips,SNK,SNK,47.43,2,0
4757199886,S001866,S0001866017,2026-03-29 00:00:00,P00007,Instant Noodle,GRO,SNK,71.13,2,0
4873846494,S001866,S0001866017,2026-03-29 00:00:00,P00010,Sandwich Ham,FFD,FFD,111.04,2,0
4210754400,S001866,S0001866017,2026-03-29 00:00:00,P00018,Chewing Gum,SNK,SNK,39.29,2,0
5694379699,S001866,S0001866017,2026-03-29 00:00:00,P00009,Chocolate Bar,SNK,SNK,111.25,1,0
1661658151,S001866,S0001866018,2026-03-31 00:00:00,P00010,Sandwich Ham,FFD,FFD,40.58,1,0
8921527838,S001866,S0001866018,2026-03-31 00:00:00,P00014,Battery AA,HOU,HOU,15.04,3,0
5410540244,S001866,S0001866018,2026-03-31 00:00:00,P00003,Water 750ml,BEV,DAI,48.43,2,0
6333913432,S001866,S0001866018,2026-03-31 00:00:00,P00010,Sandwich Ham,FFD,FFD,109.86,1,0
9257401667,S001866,S0001866018,2026-03-31 00:00:00,P00003,Water 750ml,BEV,DAI,56.38,3,0
5614708487,S001866,S0001866019,2026-04-07 00:00:00,P00003,Water 750ml,BEV,DAI,34.16,1,0
1941265573,S001866,S0001866019,2026-04-07 00:00:00,P00008,Potato Chips,SNK,SNK,50.81,2,0
4446481758,S001866,S0001866019,2026-04-07 00:00:00,P00013,Magazine,MAG,MAG,79,3,0
8585195326,S001866,S0001866020,2026-04-08 00:00:00,P00010,Sandwich Ham,FFD,FFD,34.38,3,0
2965193201,S001866,S0001866020,2026-04-08 00:00:00,P00010,Sandwich Ham,FFD,FFD,39.64,3,0
7444561213,S001866,S0001866021,2026-04-13 00:00:00,P00004,Green Tea 500ml,BEV,DAI,37.47,1,0
6877979728,S001866,S0001866021,2026-04-13 00:00:00,P00019,Ice Cream Cup,FFD,FFD,34.47,2,0
1451172816,S001866,S0001866021,2026-04-13 00:00:00,P00012,Cigarette A,TBC,TBC,43.5,1,0
5795895603,S001866,S0001866021,2026-04-13 00:00:00,P00018,Chewing Gum,SNK,SNK,11.04,1,0
5140738200,S001866,S0001866021,2026-04-13 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,108.22,1,0
5243264904,S001866,S0001866022,2026-04-19 00:00:00,P00014,Battery AA,HOU,HOU,9.75,3,0
9187103175,S001866,S0001866022,2026-04-19 00:00:00,P00003,Water 750ml,BEV,DAI,44.75,3,0
4762297056,S001866,S0001866022,2026-04-19 00:00:00,P00013,Magazine,MAG,MAG,75.85,3,0
3429326286,S001866,S0001866023,2026-04-20 00:00:00,P00014,Battery AA,HOU,HOU,111.5,1,0
1179018384,S001866,S0001866023,2026-04-20 00:00:00,P00010,Sandwich Ham,FFD,FFD,76.38,2,0
9874035181,S001866,S0001866023,2026-04-20 00:00:00,P00001,Coke 330ml,BEV,DAI,105.41,3,0
6022878889,S001866,S0001866023,2026-04-20 00:00:00,P00010,Sandwich Ham,FFD,FFD,23.56,3,0
3413312803,S001866,S0001866024,2026-04-28 00:00:00,P00016,Tissue Box,HOU,HOU,20.7,3,0
5515323711,S001866,S0001866024,2026-04-28 00:00:00,P00012,Cigarette A,TBC,TBC,113.12,3,0
6706234038,S001866,S0001866024,2026-04-28 00:00:00,P00008,Potato Chips,SNK,SNK,61.48,2,0
1829439528,S001866,S0001866025,2026-05-01 00:00:00,P00007,Instant Noodle,GRO,SNK,42.15,3,0
6151212486,S001866,S0001866026,2026-05-05 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,130.71,1,0
1317184117,S001866,S0001866026,2026-05-05 00:00:00,P00018,Chewing Gum,SNK,SNK,37.04,3,0
9418874012,S001866,S0001866026,2026-05-05 00:00:00,P00019,Ice Cream Cup,FFD,FFD,133.02,2,0
3604812954,S001866,S0001866026,2026-05-05 00:00:00,P00012,Cigarette A,TBC,TBC,9.93,1,0
4961336070,S001866,S0001866026,2026-05-05 00:00:00,P00002,Coke Zero 330ml,BEV,DAI,71.26,2,0
7029301130,S001866,S0001866026,2026-05-05 00:00:00,P00003,Water 750ml,BEV,DAI,110.13,1,0
1968844477,S001866,S0001866027,2026-05-10 00:00:00,P00009,Chocolate Bar,SNK,SNK,39.49,1,0
